geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
95030,-29.15684917625055,-51.20368045494109,caxias do sul,RS
95010,-29.169175647233047,-51.18903797381429,caxias do sul,RS
95032,-29.153380200149694,-51.211215998923024,caxias do sul,RS
95012,-29.170226495814337,-51.20279226415777,caxias do sul,RS
95012,-29.16550389342501,-51.21084180151248,caxias do sul,RS
95034,-29.16251570151536,-51.18942685937285,caxias do sul,RS
95059,-29.15821237382985,-51.15301631864618,caxias do sul,RS
95040,-29.155286580123988,-51.173408384946214,caxias do sul,RS
95032,-29.154055580985204,-51.1938665297106,caxias do sul,RS
95080,-29.171405306574922,-51.183809250012466,caxias do sul,RS
95013,-29.16944349161189,-51.19971549161188,caxias do sul,RS
95070,-29.164104510213317,-51.15388235348375,caxias do sul,RS
95080,-29.17675422321517,-51.17908698147486,caxias do sul,RS
95095,-29.213165249988602,-51.19438139109454,caxias do sul,RS
95059,-29.11279844144837,-51.11759928158884,caxias do sul,RS
95055,-29.144837654601425,-51.15196370323622,caxias do sul,RS
95095,-29.196689122753906,-51.20011280294117,caxias do sul,RS
95045,-29.122127093499856,-51.173421219950164,caxias do sul,RS
95013,-29.16671204967144,-51.206380523887724,caxias do sul,RS
95020,-29.167429592726283,-51.18150048001092,caxias do sul,RS
95020,-29.16704363273047,-51.18707280216011,caxias do sul,RS
95020,-29.164745753179652,-51.176401352986154,caxias do sul,RS
95082,-29.177278424588128,-51.17491132447344,caxias do sul,RS
95070,-29.164602101673587,-51.1536234704073,caxias do sul,RS
95076,-29.171092964164433,-51.15429427658575,caxias do sul,RS
95052,-29.1542422703382,-51.16249095810142,caxias do sul,RS
95020,-29.16729205184977,-51.17734695179346,caxias do sul,RS
95054,-29.12686617528285,-51.16723573150943,caxias do sul,RS
95020,-29.168136975388645,-51.17453099951742,caxias do sul,RS
95013,-29.16571875216713,-51.19842166935482,caxias do sul,RS
95010,-29.16777813321248,-51.179311283339885,caxias do sul,RS
95052,-29.15518251735409,-51.16179249305836,caxias do sul,RS
95041,-29.146448399410353,-51.180348233492964,caxias do sul,RS
95070,-29.164134505608722,-51.155461752538,caxias do sul,RS
95082,-29.17645693885429,-51.175635491911564,caxias do sul,RS
95034,-29.15919950346245,-51.18828375437127,caxias do sul,RS
95020,-29.165065832689155,-51.1873041951365,caxias do sul,RS
95097,-29.177740460690433,-51.18708539575224,caxias do sul,RS
95020,-29.166027947973717,-51.184869954750816,caxias do sul,RS
95032,-29.14729109533357,-51.20813704195907,caxias do sul,RS
95074,-29.171749162989755,-51.12462278927042,caxias do sul,RS
95010,-29.169156482264924,-51.189024489184646,caxias do sul,RS
95043,-29.14103698516799,-51.179204291600605,caxias do sul,RS
95095,-29.194416694494343,-51.19328349238361,caxias do sul,RS
95032,-29.14241501635076,-51.20400013475054,caxias do sul,RS
95098,-29.18671423330369,-51.196322821693585,caxias do sul,RS
95084,-29.16589491728789,-51.16486019780013,caxias do sul,RS
95084,-29.175870674948115,-51.172948588040725,caxias do sul,RS
95074,-29.171313,-51.120596249999984,caxias do sul,RS
95020,-29.16656114328819,-51.16904250260496,caxias do sul,RS
95086,-29.18245970344089,-51.16795583136805,caxias do sul,RS
95032,-29.14704252721377,-51.1960955643027,caxias do sul,RS
95043,-29.13900304576749,-51.18030741465489,caxias do sul,RS
95020,-29.16979561921482,-51.179761248221894,caxias do sul,RS
95020,-29.169537020874554,-51.16874695059342,caxias do sul,RS
95045,-29.128561183039487,-51.1790187204908,caxias do sul,RS
95010,-29.16775668157609,-51.178778136204926,caxias do sul,RS
95030,-29.153987943240608,-51.22418204877914,caxias do sul,RS
95020,-29.16681028042174,-51.1751790018705,caxias do sul,RS
95059,-29.12020359071228,-51.133786409499095,caxias do sul,RS
95050,-29.13642555522921,-51.14952300364888,caxias do sul,RS
95058,-29.139490254270267,-51.129906729750566,caxias do sul,RS
95020,-29.16066220929525,-51.18085591214166,caxias do sul,RS
95020,-29.162069203961053,-51.18431352350835,caxias do sul,RS
95032,-29.155490186159838,-51.19187531944922,caxias do sul,RS
95032,-29.152112745116845,-51.20937402486281,caxias do sul,RS
95050,-29.15498197660716,-51.16766785937296,caxias do sul,RS
95070,-29.179849571413712,-51.16067950884941,caxias do sul,RS
95070,-29.165410099299198,-51.15590615848478,caxias do sul,RS
95098,-29.200991547228128,-51.180665011403185,caxias do sul,RS
95097,-29.187845448590444,-51.182527943131674,caxias do sul,RS
95080,-29.176869738102738,-51.18121187654697,caxias do sul,RS
95096,-29.184075981556965,-51.203866304722794,caxias do sul,RS
95043,-29.147046023623137,-51.19272659649381,caxias do sul,RS
95082,-29.178904046825448,-51.17768840865239,caxias do sul,RS
95084,-29.170564845538603,-51.16251203554057,caxias do sul,RS
95020,-29.166083132756913,-51.17591974929693,caxias do sul,RS
95032,-29.14059193071717,-51.20478526559227,caxias do sul,RS
95020,-29.16708549011521,-51.19117850988478,caxias do sul,RS
95088,-29.188233218619253,-51.161639156744926,caxias do sul,RS
95059,-29.11911593810184,-51.1317272889805,caxias do sul,RS
95020,-29.161457683161462,-51.18427349999999,caxias do sul,RS
95020,-29.165061456673165,-51.187011002065134,caxias do sul,RS
95096,-29.191870238187104,-51.1964219418433,caxias do sul,RS
95084,-29.16532648696275,-51.18279184586515,caxias do sul,RS
95034,-29.15900527167468,-51.18762854002786,caxias do sul,RS
95076,-29.17452350507993,-51.15879449890231,caxias do sul,RS
95082,-29.179955981907323,-51.17194251290459,caxias do sul,RS
95084,-29.17496439772913,-51.17821330250053,caxias do sul,RS
95042,-29.140002651404682,-51.193291625536354,caxias do sul,RS
95076,-29.16511377078359,-51.14338605496349,caxias do sul,RS
95045,-29.13201,-51.173541,caxias do sul,RS
95010,-29.17544877110452,-51.192869052627756,caxias do sul,RS
95055,-29.14597720734644,-51.150991106557655,caxias do sul,RS
95032,-29.146592427902107,-51.2056709821756,caxias do sul,RS
95076,-29.179430778011227,-51.15145353670635,caxias do sul,RS
95034,-29.157760925575303,-51.20454475661065,caxias do sul,RS
95084,-29.172597955323138,-51.171820438761756,caxias do sul,RS
95010,-29.17556794249147,-51.19309562339804,caxias do sul,RS
95042,-29.144484450161322,-51.19580384924297,caxias do sul,RS
95084,-29.17220298625369,-51.16687917494458,caxias do sul,RS
95060,-29.111346350355173,-51.08130026507961,caxias do sul,RS
95010,-29.16775429665525,-51.17864725199309,caxias do sul,RS
95050,-29.127309419636504,-51.1160744806484,caxias do sul,RS
95010,-29.168055372384618,-51.187662824314536,caxias do sul,RS
95020,-29.16665621761957,-51.17306733653646,caxias do sul,RS
95045,-29.125758308687264,-51.16900940686343,caxias do sul,RS
95086,-29.178965466896194,-51.16938751591049,caxias do sul,RS
95084,-29.17270150375091,-51.172573332361935,caxias do sul,RS
95059,-29.118273874227885,-51.1283465227804,caxias do sul,RS
95096,-29.180634082094198,-51.21312194562599,caxias do sul,RS
95086,-29.183099327395986,-51.168995932076704,caxias do sul,RS
95082,-29.175143986368646,-51.16440144192497,caxias do sul,RS
95032,-29.142416988431073,-51.20348748022673,caxias do sul,RS
95055,-29.15777485213341,-51.13485603140869,caxias do sul,RS
95020,-29.168229023057666,-51.18407881779829,caxias do sul,RS
95020,-29.16562983911799,-51.17175823966897,caxias do sul,RS
95055,-29.151704527714067,-51.13463155117113,caxias do sul,RS
95052,-29.161516979659428,-51.162355564151774,caxias do sul,RS
95010,-29.170977335335692,-51.193635286855496,caxias do sul,RS
95058,-29.122644153084288,-51.122280806262395,caxias do sul,RS
95088,-29.20475594745822,-51.17202097033064,caxias do sul,RS
95020,-29.17231016104088,-51.183924257085295,caxias do sul,RS
95034,-29.159337439997717,-51.19312815950742,caxias do sul,RS
95020,-29.156276085206194,-51.1854982814634,caxias do sul,RS
95058,-29.139963637100163,-51.13001258111772,caxias do sul,RS
95084,-29.173254505885623,-51.17423894055313,caxias do sul,RS
95076,-29.17672613830144,-51.13892698556563,caxias do sul,RS
95020,-29.16679948765785,-51.1800386168531,caxias do sul,RS
95058,-29.13752047136478,-51.13066702863521,caxias do sul,RS
95010,-29.16951945092092,-51.19790572291726,caxias do sul,RS
95080,-29.177386566180388,-51.18171898276996,caxias do sul,RS
95096,-29.190695011452352,-51.20793948109075,caxias do sul,RS
95034,-29.159260549680273,-51.187617895832396,caxias do sul,RS
95098,-29.19460750759527,-51.182416992404725,caxias do sul,RS
95010,-29.17378819225345,-51.16195716982366,caxias do sul,RS
95095,-29.19862437769373,-51.20315148851348,caxias do sul,RS
95084,-29.170778089094085,-51.170439046564034,caxias do sul,RS
95010,-29.17033430325929,-51.18999945011461,caxias do sul,RS
95020,-29.168808732556524,-51.17373614708917,caxias do sul,RS
95034,-29.160029240329557,-51.18579735026996,caxias do sul,RS
95043,-29.14475665381809,-51.19035473672537,caxias do sul,RS
95097,-29.18297499988871,-51.189144488300286,caxias do sul,RS
95082,-29.17895176931765,-51.17934556467488,caxias do sul,RS
95084,-29.172896993801192,-51.16203552003689,caxias do sul,RS
95010,-29.168035894457237,-51.18660808564325,caxias do sul,RS
95095,-29.20030814042952,-51.20646444087664,caxias do sul,RS
95090,-29.23135097275223,-51.157655924777686,caxias do sul,RS
95054,-29.156095441437632,-51.1508065820766,caxias do sul,RS
95052,-29.154383552512442,-51.157763937895574,caxias do sul,RS
95041,-29.148748342428426,-51.1742116196931,caxias do sul,RS
95043,-29.139715650634432,-51.17677807155569,caxias do sul,RS
95020,-29.165956234127698,-51.17603590147986,caxias do sul,RS
95010,-29.174145686837612,-51.18467405457779,caxias do sul,RS
95032,-29.15430918858406,-51.197031352309295,caxias do sul,RS
95055,-29.15542848295445,-51.14072623829833,caxias do sul,RS
95041,-29.14996757249171,-51.18076772496149,caxias do sul,RS
95032,-29.15048265530997,-51.21707795702635,caxias do sul,RS
95034,-29.15754108494688,-51.18712243340697,caxias do sul,RS
95043,-29.146485601140427,-51.19435167792847,caxias do sul,RS
95095,-29.195766461183403,-51.205808103475675,caxias do sul,RS
95052,-29.14999548015812,-51.15937601984188,caxias do sul,RS
95034,-29.167791096001462,-51.18694098000728,caxias do sul,RS
95090,-29.227983074567863,-51.158111270145646,caxias do sul,RS
95032,-29.14444132363328,-51.20336864642513,caxias do sul,RS
95052,-29.14787947793136,-51.16988335828636,caxias do sul,RS
95032,-29.1400703705017,-51.20704882566664,caxias do sul,RS
95034,-29.15775420627994,-51.193930436074375,caxias do sul,RS
95086,-29.17887562560957,-51.17018416945085,caxias do sul,RS
95059,-29.110309383454275,-51.121168261042506,caxias do sul,RS
95012,-29.173205869716178,-51.207427185949484,caxias do sul,RS
95057,-29.134992933999282,-51.14635099528565,caxias do sul,RS
95020,-29.166731446487073,-51.17737229598798,caxias do sul,RS
95088,-29.196994885189362,-51.16728845265109,caxias do sul,RS
95020,-29.16591285797009,-51.185379835451286,caxias do sul,RS
95045,-29.12464862014994,-51.1693785358347,caxias do sul,RS
95032,-29.155138396366173,-51.195852810542775,caxias do sul,RS
95010,-29.170512778412828,-51.19986444317434,caxias do sul,RS
95076,-29.182686851457905,-51.15000765594023,caxias do sul,RS
95010,-29.168700758446725,-51.19168674178622,caxias do sul,RS
95084,-29.170227829683732,-51.16745771992353,caxias do sul,RS
95058,-29.112341903252677,-51.118437014111144,caxias do sul,RS
95050,-29.16065150951957,-51.16707749553921,caxias do sul,RS
95052,-29.157268464319262,-51.15893884405329,caxias do sul,RS
95084,-29.17321949631013,-51.163885338465136,caxias do sul,RS
95032,-29.149941563124827,-51.20742034093714,caxias do sul,RS
95020,-29.16887150866804,-51.184325169556004,caxias do sul,RS
95097,-29.183038541031078,-51.19337641675896,caxias do sul,RS
95032,-29.15542571370728,-51.19241946891936,caxias do sul,RS
95072,-29.17469061996487,-51.147968984700974,caxias do sul,RS
95030,-29.15385912641701,-51.221250967165744,caxias do sul,RS
95084,-29.168430601596953,-51.16752868145303,caxias do sul,RS
95070,-29.166920978003645,-51.15621386101632,caxias do sul,RS
95072,-29.174948464053834,-51.15569601023035,caxias do sul,RS
95020,-29.16357644736255,-51.16766027529831,caxias do sul,RS
95012,-29.17639464341498,-51.21480883196929,caxias do sul,RS
95032,-29.149327659604047,-51.19285787179918,caxias do sul,RS
95058,-29.122197965395127,-51.110063941035264,caxias do sul,RS
95020,-29.16957242472416,-51.162943736770956,caxias do sul,RS
95034,-29.16017402957419,-51.18877850103575,caxias do sul,RS
95034,-29.157847291129666,-51.192545626798896,caxias do sul,RS
95095,-29.196087363256225,-51.20067610617999,caxias do sul,RS
95098,-29.18683543801932,-51.19637838656068,caxias do sul,RS
95020,-29.162794522186807,-51.18540945468486,caxias do sul,RS
95088,-29.204464965141035,-51.173198520537966,caxias do sul,RS
95050,-29.154746482286264,-51.17009601771374,caxias do sul,RS
95030,-29.15484376507052,-51.21907723074026,caxias do sul,RS
95097,-29.178985578618196,-51.194344578979006,caxias do sul,RS
95072,-29.17255365494341,-51.16039231963097,caxias do sul,RS
95080,-29.166137179617422,-51.18277437971016,caxias do sul,RS
95034,-29.15653559548884,-51.18872833585826,caxias do sul,RS
95052,-29.148467439519077,-51.169472601986065,caxias do sul,RS
95060,-29.111771455057443,-51.08819427165036,caxias do sul,RS
95082,-29.17709070900609,-51.163490242105006,caxias do sul,RS
95032,-29.158817519915164,-51.200031480084846,caxias do sul,RS
95020,-29.16667471298718,-51.17453831994506,caxias do sul,RS
95020,-29.165034781259788,-51.18567416238685,caxias do sul,RS
95010,-29.171555583666528,-51.1976934923691,caxias do sul,RS
95052,-29.152133382348705,-51.16589352299203,caxias do sul,RS
95045,-29.123896658685304,-51.168366166822395,caxias do sul,RS
95047,-29.119338684469227,-51.19257355340768,caxias do sul,RS
95043,-29.142799178229257,-51.17372468359714,caxias do sul,RS
95096,-29.18733156152639,-51.20534389986144,caxias do sul,RS
95034,-29.155426927121912,-51.19246294961033,caxias do sul,RS
95034,-29.15878687602397,-51.19612792725273,caxias do sul,RS
95088,-29.193943720687518,-51.16242332839268,caxias do sul,RS
95057,-29.13273362058043,-51.137012151764466,caxias do sul,RS
95032,-29.145162742021643,-51.197030644945904,caxias do sul,RS
95020,-29.16354454965829,-51.177375895858404,caxias do sul,RS
95020,-29.17362416016129,-51.17590875945788,caxias do sul,RS
95010,-29.173792854106136,-51.16165181847272,caxias do sul,RS
95042,-29.142441,-51.19507788094336,caxias do sul,RS
95096,-29.18686179560245,-51.20589781290161,caxias do sul,RS
95096,-29.19272077303813,-51.199768537573796,caxias do sul,RS
95084,-29.17338418523052,-51.17301523012931,caxias do sul,RS
95076,-29.175642880143517,-51.15642606698634,caxias do sul,RS
95041,-29.152849763853933,-51.185228082966006,caxias do sul,RS
95050,-29.133500651257982,-51.091627464575865,caxias do sul,RS
95058,-29.123643124422202,-51.11898029194013,caxias do sul,RS
95012,-29.170885533499607,-51.209405625666285,caxias do sul,RS
95020,-29.166824502385783,-51.1818227264016,caxias do sul,RS
95072,-29.17376467545709,-51.144160604418566,caxias do sul,RS
95057,-29.139735591475123,-51.13703100267344,caxias do sul,RS
95032,-29.147959153429927,-51.22134531596417,caxias do sul,RS
95042,-29.13940909278682,-51.18857845089836,caxias do sul,RS
95034,-29.16031863071568,-51.1918285959244,caxias do sul,RS
95082,-29.180934316586317,-51.17830370872185,caxias do sul,RS
95030,-29.153941627112182,-51.222933220280396,caxias do sul,RS
95020,-29.164043488184642,-51.185711488184644,caxias do sul,RS
95097,-29.176367520064286,-51.18653352006429,caxias do sul,RS
95020,-29.16964206483455,-51.164921658377104,caxias do sul,RS
95010,-29.169961410925907,-51.18959084362911,caxias do sul,RS
95032,-29.147396953168982,-51.204899501561044,caxias do sul,RS
95082,-29.17635524244255,-51.17015313968223,caxias do sul,RS
95020,-29.171916,-51.180710998470786,caxias do sul,RS
95020,-29.16487552591156,-51.184677468122565,caxias do sul,RS
95050,-29.153861448377686,-51.169869935439245,caxias do sul,RS
95097,-29.177672412878515,-51.19446299554586,caxias do sul,RS
95020,-29.168942763099924,-51.18082505895197,caxias do sul,RS
95020,-29.16908727999484,-51.18006527682398,caxias do sul,RS
95050,-29.15978951992092,-51.17169948007907,caxias do sul,RS
95020,-29.16168015919027,-51.177176357489174,caxias do sul,RS
95076,-29.18096626523613,-51.15035113801308,caxias do sul,RS
95058,-29.121398930002126,-51.12198983574342,caxias do sul,RS
95032,-29.1391886442618,-51.20054393101993,caxias do sul,RS
95059,-29.11716695050928,-51.12941310341768,caxias do sul,RS
95032,-29.14895758586032,-51.209247872118674,caxias do sul,RS
95020,-29.170786491654297,-51.17868693725382,caxias do sul,RS
95020,-29.16165074597333,-51.17467783712647,caxias do sul,RS
95057,-29.14130633770041,-51.142592677153864,caxias do sul,RS
95010,-29.167375899574665,-51.16086817276615,caxias do sul,RS
95098,-29.18662412293435,-51.18877037348363,caxias do sul,RS
95095,-29.194715507663908,-51.2073475076639,caxias do sul,RS
95043,-29.14459192054905,-51.173768380184605,caxias do sul,RS
95047,-29.119926336755103,-51.19155263171834,caxias do sul,RS
95095,-29.195181866897236,-51.20877693713536,caxias do sul,RS
95098,-29.18812722699046,-51.184413649962075,caxias do sul,RS
95030,-29.155216735581412,-51.20626913814869,caxias do sul,RS
95095,-29.20385887814403,-51.1914260524568,caxias do sul,RS
95020,-29.17460004754436,-51.17595038019428,caxias do sul,RS
